egid,buildingStatus,buildingCategory,buildingClass,municipalityNumber,municipalityName,canton,geometry,geometry_wkt,longitude,latitude
1713698,1004,1020,1121,3102,Gonten,AI,POINT (9.33895986347038 47.32574170891482),POINT (2743641.227 1243391.854),9.33895986347038,47.32574170891482
1713699,1004,1020,1110,3102,Gonten,AI,POINT (9.338563637077877 47.3257198410768),POINT (2743611.342 1243388.698),9.338563637077877,47.3257198410768
1713700,1004,1020,1110,3102,Gonten,AI,POINT (9.338734674650594 47.325505099161404),POINT (2743624.846 1243365.143),9.338734674650594,47.325505099161404
1713701,1004,1020,1122,3102,Gonten,AI,POINT (9.339083080128928 47.32537924049053),POINT (2743651.515 1243351.792),9.339083080128928,47.32537924049053
1713702,1004,1020,1110,3102,Gonten,AI,POINT (9.338802396439178 47.325301568744166),POINT (2743630.512 1243342.645),9.338802396439178,47.325301568744166
1713704,1004,1020,1121,3102,Gonten,AI,POINT (9.353232035252217 47.33057224998086),POINT (2744706.704 1243954.988),9.353232035252217,47.33057224998086
1713705,1004,1030,1110,3102,Gonten,AI,POINT (9.35257605277253 47.3304754223989),POINT (2744657.397 1243943.016),9.35257605277253,47.3304754223989
1713706,1004,1020,1110,3102,Gonten,AI,POINT (9.350948600495313 47.33002248236745),POINT (2744535.645 1243889.673),9.350948600495313,47.33002248236745
1713707,1004,1030,1110,3102,Gonten,AI,POINT (9.351057196757191 47.32976796433791),POINT (2744544.541 1243861.584),9.351057196757191,47.32976796433791
1713708,1007,1030,1110,3102,Gonten,AI,POINT (9.350222141363119 47.33005207554187),POINT (2744480.669 1243891.624),9.350222141363119,47.33005207554187
1713709,1004,1020,1110,3102,Gonten,AI,POINT (9.34838882132179 47.32927568481947),POINT (2744344.233 1243801.955),9.34838882132179,47.32927568481947
1713710,1004,1020,1121,3102,Gonten,AI,POINT (9.348268901124106 47.32909016283604),POINT (2744335.673 1243781.114),9.348268901124106,47.32909016283604
1713711,1004,1030,1121,3102,Gonten,AI,POINT (9.34796363412308 47.32904643381572),POINT (2744312.723 1243775.692),9.34796363412308,47.32904643381572
1713712,1004,1030,1122,3102,Gonten,AI,POINT (9.347760868839947 47.328917245341515),POINT (2744297.75 1243760.96),9.347760868839947,47.328917245341515
1713713,1004,1020,1110,3102,Gonten,AI,POINT (9.347539075784251 47.328795092167425),POINT (2744281.32 1243746.975),9.347539075784251,47.328795092167425
1713714,1004,1020,1121,3102,Gonten,AI,POINT (9.347392234852553 47.32869805073583),POINT (2744270.486 1243735.919),9.347392234852553,47.32869805073583
1713715,1007,1030,1110,3102,Gonten,AI,POINT (9.347419010182405 47.32831445109293),POINT (2744273.547 1243693.332),9.347419010182405,47.32831445109293
1713716,1004,1020,1110,3102,Gonten,AI,POINT (9.347931758069272 47.32841081717653),POINT (2744312.034 1243704.986),9.347931758069272,47.32841081717653
1713717,1004,1020,1121,3102,Gonten,AI,POINT (9.348056114673325 47.32851926945647),POINT (2744321.138 1243717.269),9.348056114673325,47.32851926945647
1713718,1004,1020,1110,3102,Gonten,AI,POINT (9.349508248687428 47.32695224118757),POINT (2744435.117 1243545.77),9.349508248687428,47.32695224118757
1713719,1004,1040,1211,3102,Gonten,AI,POINT (9.347054817495085 47.328483205958484),POINT (2744245.569 1243711.419),9.347054817495085,47.328483205958484
1713720,1004,1020,1110,3102,Gonten,AI,POINT (9.347010250474487 47.32828247271354),POINT (2744242.744 1243689.026),9.347010250474487,47.32828247271354
1713721,1004,1020,1110,3102,Gonten,AI,POINT (9.34650129356904 47.32781596500471),POINT (2744205.544 1243636.239),9.34650129356904,47.32781596500471
1713722,1004,1020,1121,3102,Gonten,AI,POINT (9.346152106490981 47.32789146657785),POINT (2744178.952 1243643.989),9.346152106490981,47.32789146657785
1713723,1004,1040,1211,3102,Gonten,AI,POINT (9.346318959465533 47.32765361500508),POINT (2744192.204 1243617.859),9.346318959465533,47.32765361500508
1713726,1004,1020,1110,3102,Gonten,AI,POINT (9.345620381865658 47.3271332160097),POINT (2744140.819 1243558.734),9.345620381865658,47.3271332160097
1713727,1004,1020,1122,3102,Gonten,AI,POINT (9.34453716996046 47.32656455656222),POINT (2744060.496 1243493.539),9.34453716996046,47.32656455656222
1713728,1004,1020,1122,3102,Gonten,AI,POINT (9.344279306015865 47.32720771366269),POINT (2744039.272 1243564.551),9.344279306015865,47.32720771366269
1713729,1004,1030,1121,3102,Gonten,AI,POINT (9.344853495683621 47.32732312356048),POINT (2744082.352 1243578.433),9.344853495683621,47.32732312356048
1713730,1004,1020,1122,3102,Gonten,AI,POINT (9.345296994348118 47.32748867198228),POINT (2744115.42 1243597.648),9.345296994348118,47.32748867198228
1713731,1004,1020,1110,3102,Gonten,AI,POINT (9.345265238526517 47.3277592966449),POINT (2744112.289 1243627.669),9.345265238526517,47.3277592966449
1713732,1004,1030,1110,3102,Gonten,AI,POINT (9.345705309491267 47.32784810156889),POINT (2744145.305 1243638.348),9.345705309491267,47.32784810156889
1713733,1004,1020,1122,3102,Gonten,AI,POINT (9.34596561130746 47.32807003731545),POINT (2744164.376 1243663.494),9.34596561130746,47.32807003731545
1713734,1004,1020,1122,3102,Gonten,AI,POINT (9.346103471411322 47.32816917236841),POINT (2744174.526 1243674.766),9.346103471411322,47.32816917236841
1713736,1004,1030,1110,3102,Gonten,AI,POINT (9.346414280622318 47.328441609028886),POINT (2744197.277 1243705.618),9.346414280622318,47.328441609028886
1713737,1004,1020,1122,3102,Gonten,AI,POINT (9.346137313568102 47.32866873961757),POINT (2744175.733 1243730.354),9.346137313568102,47.32866873961757
1713738,1007,1020,1121,3102,Gonten,AI,POINT (9.345886409930168 47.328771828426866),POINT (2744156.494 1243741.351),9.345886409930168,47.328771828426866
1713739,1004,1020,1110,3102,Gonten,AI,POINT (9.345515021879567 47.3288890902977),POINT (2744128.112 1243753.702),9.345515021879567,47.3288890902977
1713740,1004,1040,1211,3102,Gonten,AI,POINT (9.346770438493635 47.32864920894383),POINT (2744223.63 1243729.347),9.346770438493635,47.32864920894383
1713741,1004,1060,1220,3102,Gonten,AI,POINT (9.34686463776176 47.32883465404121),POINT (2744230.247 1243750.132),9.34686463776176,47.32883465404121
1713742,1004,1060,1261,3102,Gonten,AI,POINT (9.347157010046338 47.32883465777312),POINT (2744252.341 1243750.67),9.347157010046338,47.32883465777312
1713743,1004,1020,1121,3102,Gonten,AI,POINT (9.347316353726441 47.32895085424647),POINT (2744264.068 1243763.878),9.347316353726441,47.32895085424647
1713744,1004,1030,1110,3102,Gonten,AI,POINT (9.347556337805777 47.32905661114223),POINT (2744281.917 1243776.074),9.347556337805777,47.32905661114223
1713746,1004,1020,1110,3102,Gonten,AI,POINT (9.347716833359899 47.329127685901405),POINT (2744293.853 1243784.269),9.347716833359899,47.329127685901405
1713747,1004,1020,1110,3102,Gonten,AI,POINT (9.347813256399046 47.32917184007324),POINT (2744301.02 1243789.354),9.347813256399046,47.32917184007324
1713748,1004,1020,1110,3102,Gonten,AI,POINT (9.347949518856147 47.32930563800314),POINT (2744310.955 1243804.476),9.347949518856147,47.32930563800314
1713749,1004,1020,1122,3102,Gonten,AI,POINT (9.348064858259423 47.32936916439316),POINT (2744319.499 1243811.749),9.348064858259423,47.32936916439316
1713750,1004,1020,1110,3102,Gonten,AI,POINT (9.348153356710444 47.32940448841177),POINT (2744326.091 1243815.838),9.348153356710444,47.32940448841177
1713751,1004,1020,1122,3102,Gonten,AI,POINT (9.348292572029171 47.329477696045586),POINT (2744336.413 1243824.231),9.348292572029171,47.329477696045586
1713752,1004,1020,1122,3102,Gonten,AI,POINT (9.34851425180731 47.32961281442036),POINT (2744352.799 1243839.657),9.34851425180731,47.32961281442036
1713753,1004,1020,1110,3102,Gonten,AI,POINT (9.348711127689715 47.329804295615226),POINT (2744367.158 1243861.302),9.348711127689715,47.329804295615226
1713754,1004,1020,1121,3102,Gonten,AI,POINT (9.348881881919862 47.33016125958406),POINT (2744379.095 1243901.292),9.348881881919862,47.33016125958406
1713755,1007,1020,1110,3102,Gonten,AI,POINT (9.350940109641098 47.33054993047336),POINT (2744533.574 1243948.282),9.350940109641098,47.33054993047336
1713756,1004,1020,1110,3102,Gonten,AI,POINT (9.351766030565717 47.33061416907098),POINT (2744595.811 1243956.944),9.351766030565717,47.33061416907098
1713757,1004,1020,1110,3102,Gonten,AI,POINT (9.352319010703026 47.33068429728751),POINT (2744637.407 1243965.758),9.352319010703026,47.33068429728751
1713758,1004,1020,1121,3102,Gonten,AI,POINT (9.352606578487098 47.33074408043122),POINT (2744658.975 1243972.933),9.352606578487098,47.33074408043122
1713759,1004,1020,1110,3102,Gonten,AI,POINT (9.352241853602726 47.33122548048729),POINT (2744630.109 1244025.767),9.352241853602726,47.33122548048729
1713760,1004,1020,1110,3102,Gonten,AI,POINT (9.351568225749565 47.33127513262819),POINT (2744579.072 1244030.044),9.351568225749565,47.33127513262819
1713762,1004,1020,1110,3102,Gonten,AI,POINT (9.342580462109114 47.3255219492768),POINT (2743915.438 1243374.064),9.342580462109114,47.3255219492768
1713763,1007,1020,1122,3102,Gonten,AI,POINT (9.340268695039134 47.324308920998114),POINT (2743744 1243235),9.340268695039134,47.324308920998114
1713764,1004,1020,1110,3102,Gonten,AI,POINT (9.340559279431584 47.324370069313204),POINT (2743765.796 1243242.329),9.340559279431584,47.324370069313204
1713765,1004,1020,1122,3102,Gonten,AI,POINT (9.373406926263682 47.33326944042843),POINT (2746223.829 1244292.184),9.373406926263682,47.33326944042843
1713766,1004,1020,1110,3102,Gonten,AI,POINT (9.340825810030935 47.324413817454406),POINT (2743785.821 1243247.68),9.340825810030935,47.324413817454406
1713767,1004,1020,1121,3102,Gonten,AI,POINT (9.34112091062577 47.32448283427101),POINT (2743807.937 1243255.892),9.34112091062577,47.32448283427101
1713768,1004,1040,1211,3102,Gonten,AI,POINT (9.372945143065778 47.33230128721075),POINT (2746191.59 1244183.716),9.372945143065778,47.33230128721075
1713769,1004,1060,1251,3102,Gonten,AI,POINT (9.372748333644989 47.33198736737608),POINT (2746177.579 1244148.458),9.372748333644989,47.33198736737608
1713770,1004,1020,1121,3102,Gonten,AI,POINT (9.372589235352674 47.33110074375729),POINT (2746167.987 1244049.616),9.372589235352674,47.33110074375729
1713771,1004,1020,1110,3102,Gonten,AI,POINT (9.371774387645615 47.331184929211254),POINT (2746106.183 1244057.455),9.371774387645615,47.331184929211254
1713773,1004,1040,1130,3102,Gonten,AI,POINT (9.37144309264998 47.33197424381983),POINT (2746078.987 1244144.568),9.37144309264998,47.33197424381983
1713774,1007,1020,1122,3102,Gonten,AI,POINT (9.371759011744292 47.332287735454976),POINT (2746102 1244180),9.371759011744292,47.332287735454976
1713775,1004,1020,1110,3102,Gonten,AI,POINT (9.371448209910643 47.332260355510456),POINT (2746078.59 1244176.378),9.371448209910643,47.332260355510456
1713776,1004,1030,1110,3102,Gonten,AI,POINT (9.371491173101349 47.33338240031085),POINT (2746078.763 1244301.17),9.371491173101349,47.33338240031085
1713777,1004,1020,1110,3102,Gonten,AI,POINT (9.371254762073159 47.33339172310718),POINT (2746060.874 1244301.766),9.371254762073159,47.33339172310718
1713778,1004,1020,1122,3102,Gonten,AI,POINT (9.370127672674371 47.33378736008405),POINT (2745974.627 1244343.642),9.370127672674371,47.33378736008405
1713779,1004,1020,1110,3102,Gonten,AI,POINT (9.368795444509134 47.33371685143842),POINT (2745874.156 1244333.327),9.368795444509134,47.33371685143842
1713780,1004,1020,1110,3102,Gonten,AI,POINT (9.37034004591519 47.33166352433215),POINT (2745996.488 1244107.979),9.37034004591519,47.33166352433215
1713781,1007,1060,1251,3102,Gonten,AI,POINT (9.372410453133346 47.33177708325941),POINT (2746152.624 1244124.456),9.372410453133346,47.33177708325941
1713782,1004,1020,1110,3102,Gonten,AI,POINT (9.323965427579555 47.32104749095043),POINT (2742520.597 1242842.752),9.323965427579555,47.32104749095043
1713783,1004,1040,1130,3102,Gonten,AI,POINT (9.325312004293563 47.32055893382496),POINT (2742623.677 1242790.897),9.325312004293563,47.32055893382496
1713784,1004,1020,1122,3102,Gonten,AI,POINT (9.324447429172515 47.320442238363285),POINT (2742558.644 1242776.355),9.324447429172515,47.320442238363285
1713785,1004,1020,1110,3102,Gonten,AI,POINT (9.327360093252256 47.31978672507089),POINT (2742780.539 1242708.793),9.327360093252256,47.31978672507089
1713786,1004,1040,1130,3102,Gonten,AI,POINT (9.327478679241896 47.3207027289455),POINT (2742787.05 1242810.821),9.327478679241896,47.3207027289455
1713787,1004,1030,1110,3102,Gonten,AI,POINT (9.328507105922094 47.3201850378448),POINT (2742866.165 1242755.153),9.328507105922094,47.3201850378448
1713788,1004,1040,1211,3102,Gonten,AI,POINT (9.331428898833002 47.32136358136138),POINT (2743083.835 1242891.471),9.331428898833002,47.32136358136138
1713789,1004,1020,1110,3102,Gonten,AI,POINT (9.331799729450108 47.32134010421797),POINT (2743111.925 1242889.538),9.331799729450108,47.32134010421797
1713790,1004,1020,1121,3102,Gonten,AI,POINT (9.332007183611 47.32140315994049),POINT (2743127.435 1242896.925),9.332007183611,47.32140315994049
1713791,1004,1030,1110,3112,Schwende-Rüte,AI,POINT (9.417271592693233 47.32746755373044),POINT (2749554.54 1243730.021),9.417271592693233,47.32746755373044
1713792,1004,1030,1122,3112,Schwende-Rüte,AI,POINT (9.418830335138024 47.32854465021613),POINT (2749669.309 1243852.708),9.418830335138024,47.32854465021613
1713793,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (9.421724316717821 47.3289818845784),POINT (2749886.769 1243906.83),9.421724316717821,47.3289818845784
1713794,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (9.422215229182529 47.328414589511794),POINT (2749925.46 1243844.716),9.422215229182529,47.328414589511794
1713795,1004,1030,1110,3112,Schwende-Rüte,AI,POINT (9.421210711219768 47.32886259209715),POINT (2749848.293 1243892.59),9.421210711219768,47.32886259209715
1713796,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (9.42510971152719 47.328724311619844),POINT (2750143.315 1243884.676),9.42510971152719,47.328724311619844
1713797,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (9.425398378034355 47.32851741496459),POINT (2750165.711 1243862.233),9.425398378034355,47.32851741496459
1713798,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (9.425638595607126 47.32900587706327),POINT (2750182.488 1243916.983),9.425638595607126,47.32900587706327
1713799,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (9.425322778804153 47.32889399237677),POINT (2750158.938 1243903.943),9.425322778804153,47.32889399237677
1713800,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (9.425924632003637 47.32916410595115),POINT (2750203.657 1243935.117),9.425924632003637,47.32916410595115
1713802,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (9.426330335758074 47.329265389003766),POINT (2750234.029 1243947.151),9.426330335758074,47.329265389003766
1713803,1004,1020,1121,3112,Schwende-Rüte,AI,POINT (9.426514670071935 47.328935378353115),POINT (2750248.888 1243910.825),9.426514670071935,47.328935378353115
1713804,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (9.426647054764667 47.32860235782663),POINT (2750259.83 1243874.065),9.426647054764667,47.32860235782663
1713805,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (9.42658959025204 47.328445680219886),POINT (2750255.929 1243856.541),9.42658959025204,47.328445680219886
1713806,1004,1020,1121,3112,Schwende-Rüte,AI,POINT (9.425861575115345 47.328413462694165),POINT (2750201.006 1243851.566),9.425861575115345,47.328413462694165
1713807,1004,1020,1122,3112,Schwende-Rüte,AI,POINT (9.42611644536569 47.328582367891094),POINT (2750219.79 1243870.827),9.42611644536569,47.328582367891094
1713808,1004,1030,1110,3112,Schwende-Rüte,AI,POINT (9.429698247135963 47.3379331309016),POINT (2750464.07 1244916.983),9.429698247135963,47.3379331309016
1713809,1004,1020,1121,3112,Schwende-Rüte,AI,POINT (9.427222803178061 47.338476825394096),POINT (2750275.51 1244972.667),9.427222803178061,47.338476825394096
1713810,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (9.424383086868342 47.333928006156334),POINT (2750073.763 1244461.651),9.424383086868342,47.333928006156334
1713811,1004,1020,1121,3112,Schwende-Rüte,AI,POINT (9.423657741739154 47.33385962165881),POINT (2750019.149 1244452.663),9.423657741739154,47.33385962165881
1713812,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (9.42441755158517 47.332661582587875),POINT (2750079.931 1244320.96),9.42441755158517,47.332661582587875
1713813,1004,1020,1121,3112,Schwende-Rüte,AI,POINT (9.42404346124968 47.33286361218858),POINT (2750051.096 1244342.699),9.42404346124968,47.33286361218858
1713814,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (9.424304601828425 47.33314965652643),POINT (2750070.023 1244374.991),9.424304601828425,47.33314965652643
1713815,1007,1020,1110,3112,Schwende-Rüte,AI,POINT (9.42420753316553 47.333394333600864),POINT (2750062 1244402),9.42420753316553,47.333394333600864
1713816,1004,1030,1110,3112,Schwende-Rüte,AI,POINT (9.42567927269052 47.333603246190115),POINT (2750172.616 1244428.036),9.42567927269052,47.333603246190115
1713817,1004,1030,1121,3112,Schwende-Rüte,AI,POINT (9.4285236406532 47.333144287759005),POINT (2750388.829 1244382.474),9.4285236406532,47.333144287759005
1713819,1004,1020,1121,3112,Schwende-Rüte,AI,POINT (9.42976240562943 47.332189224082306),POINT (2750485.125 1244278.699),9.42976240562943,47.332189224082306
1713820,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (9.421957615478624 47.328881720192534),POINT (2749904.68 1243896.143),9.421957615478624,47.328881720192534
1713821,1004,1020,1121,3112,Schwende-Rüte,AI,POINT (9.424737333744035 47.3284279120296),POINT (2750116.01 1243851.02),9.424737333744035,47.3284279120296
1713822,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (9.424394817576552 47.32833663840334),POINT (2750090.384 1243840.22),9.424394817576552,47.32833663840334
1713823,1004,1030,1122,3112,Schwende-Rüte,AI,POINT (9.418251240851985 47.32820127714277),POINT (2749626.512 1243813.439),9.418251240851985,47.32820127714277
