,EGID,officialBuildingNo,east,north,originOfCoordinates,buildingStatus,buildingCategory,buildingClass,dateOfConstruction,periodOfConstruction,surfaceAreaOfBuilding,numberOfFloors,heatGeneratorHeating,energySourceHeating,informationSourceHeating,revisionDateHeating,heatGeneratorHotWater,revisionDateWarmWater,createDate,updateDate,EGAID,EntranceNo,IsOfficialAddress,CoordinateEast,CoordinateNorth,EWID,YearOfConstruction,NumberOfRooms,Floor,SurfaceArea
4915,67216,367,2687228.709,1239956.285,901,1004,1030,1122,1896,8011,484,3,7430,7530,860,2001-11-29,7630,2001-11-29,2001-11-29,2021-04-08,100067664,18,1,2687233.03,1239944.29,7,1999,5,3101,104
4916,67217,728,2687157.447,1239953.552,901,1004,1020,1122,1932,8012,166,5,7430,7520,860,2001-11-29,7630,2001-11-29,2001-11-29,2021-04-08,100067665,19,1,2687162.992,1239955.21,2,1999,2,3101,50
4917,67217,728,2687157.447,1239953.552,901,1004,1020,1122,1932,8012,166,5,7430,7520,860,2001-11-29,7630,2001-11-29,2001-11-29,2021-04-08,100067665,19,1,2687162.992,1239955.21,3,1999,3,3101,70
4918,67217,728,2687157.447,1239953.552,901,1004,1020,1122,1932,8012,166,5,7430,7520,860,2001-11-29,7630,2001-11-29,2001-11-29,2021-04-08,100067665,19,1,2687162.992,1239955.21,4,1999,6,3102,120
4919,67217,728,2687157.447,1239953.552,901,1004,1020,1122,1932,8012,166,5,7430,7520,860,2001-11-29,7630,2001-11-29,2001-11-29,2021-04-08,100067665,19,1,2687162.992,1239955.21,7,1999,5,3103,110
4920,67217,728,2687157.447,1239953.552,901,1004,1020,1122,1932,8012,166,5,7430,7520,860,2001-11-29,7630,2001-11-29,2001-11-29,2021-04-08,100067665,19,1,2687162.992,1239955.21,9,1999,2,3100,50
4921,67217,728,2687157.447,1239953.552,901,1004,1020,1122,1932,8012,166,5,7430,7520,860,2001-11-29,7630,2001-11-29,2001-11-29,2021-04-08,100067665,19,1,2687162.992,1239955.21,10,1999,3,3100,70
4922,67218,727,2687154.408,1239965.628,901,1004,1030,1122,1932-01,8012,166,4,7430,7520,860,2001-11-29,7630,2001-11-29,2001-11-29,2021-04-08,100067666,21,1,2687157.861,1239970.102,1,1999,3,3102,80
4923,67218,727,2687154.408,1239965.628,901,1004,1030,1122,1932-01,8012,166,4,7430,7520,860,2001-11-29,7630,2001-11-29,2001-11-29,2021-04-08,100067666,21,1,2687157.861,1239970.102,2,1999,2,3103,55
4924,67218,727,2687154.408,1239965.628,901,1004,1030,1122,1932-01,8012,166,4,7430,7520,860,2001-11-29,7630,2001-11-29,2001-11-29,2021-04-08,100067666,21,1,2687157.861,1239970.102,3,1999,3,3101,80
4925,67219,1225,2687195.913,1239985.156,901,1004,1020,1122,1977-01,8015,292,4,7430,7530,860,2001-11-29,7630,2001-11-29,2001-11-29,2023-01-24,100067667,22,0,2687197.332,1239989.989,2,1999,4,3103,97
4926,67219,1225,2687195.913,1239985.156,901,1004,1020,1122,1977-01,8015,292,4,7430,7530,860,2001-11-29,7630,2001-11-29,2001-11-29,2023-01-24,100067667,22,0,2687197.332,1239989.989,4,1999,3,3103,99
4927,67219,1225,2687195.913,1239985.156,901,1004,1020,1122,1977-01,8015,292,4,7430,7530,860,2001-11-29,7630,2001-11-29,2001-11-29,2023-01-24,100067667,22,0,2687197.332,1239989.989,5,1999,3,3102,99
4928,67219,1225,2687195.913,1239985.156,901,1004,1020,1122,1977-01,8015,292,4,7430,7530,860,2001-11-29,7630,2001-11-29,2001-11-29,2023-01-24,100067667,22,0,2687197.332,1239989.989,6,1999,4,3102,97
4929,67219,1225,2687195.913,1239985.156,901,1004,1020,1122,1977-01,8015,292,4,7430,7530,860,2001-11-29,7630,2001-11-29,2001-11-29,2023-01-24,100067667,22,0,2687197.332,1239989.989,7,1999,2,3102,40
4930,67219,1225,2687195.913,1239985.156,901,1004,1020,1122,1977-01,8015,292,4,7430,7530,860,2001-11-29,7630,2001-11-29,2001-11-29,2023-01-24,100067667,22,0,2687197.332,1239989.989,9,1999,2,3101,40
4931,67219,1225,2687195.913,1239985.156,901,1004,1020,1122,1977-01,8015,292,4,7430,7530,860,2001-11-29,7630,2001-11-29,2001-11-29,2023-01-24,100067667,22,0,2687197.332,1239989.989,8,1999,1,3103,41
4932,67219,1225,2687195.913,1239985.156,901,1004,1020,1122,1977-01,8015,292,4,7430,7530,860,2001-11-29,7630,2001-11-29,2001-11-29,2023-01-24,100067667,22,0,2687197.332,1239989.989,10,1999,7,3104,210
4933,67219,1225,2687195.913,1239985.156,901,1004,1020,1122,1977-01,8015,292,4,7430,7530,860,2001-11-29,7630,2001-11-29,2001-11-29,2023-01-24,100067667,22,0,2687197.332,1239989.989,11,2016,3,3101,103
4934,67220,755,2687157.851,1239987.632,901,1004,1020,1122,1934,8012,205,5,7430,7530,860,2001-11-29,7630,2001-11-29,2001-11-29,2021-04-08,100067668,23,1,2687163.495,1239987.624,3,1999,4,3101,108
4935,67220,755,2687157.851,1239987.632,901,1004,1020,1122,1934,8012,205,5,7430,7530,860,2001-11-29,7630,2001-11-29,2001-11-29,2021-04-08,100067668,23,1,2687163.495,1239987.624,4,1999,2,3101,52
4936,67220,755,2687157.851,1239987.632,901,1004,1020,1122,1934,8012,205,5,7430,7530,860,2001-11-29,7630,2001-11-29,2001-11-29,2021-04-08,100067668,23,1,2687163.495,1239987.624,5,1999,3,3102,81
4937,67220,755,2687157.851,1239987.632,901,1004,1020,1122,1934,8012,205,5,7430,7530,860,2001-11-29,7630,2001-11-29,2001-11-29,2021-04-08,100067668,23,1,2687163.495,1239987.624,6,1999,4,3103,118
4938,67220,755,2687157.851,1239987.632,901,1004,1020,1122,1934,8012,205,5,7430,7530,860,2001-11-29,7630,2001-11-29,2001-11-29,2021-04-08,100067668,23,1,2687163.495,1239987.624,7,1999,3,3103,80
4939,67220,755,2687157.851,1239987.632,901,1004,1020,1122,1934,8012,205,5,7430,7530,860,2001-11-29,7630,2001-11-29,2001-11-29,2021-04-08,100067668,23,1,2687163.495,1239987.624,8,1999,3,3102,81
4940,67221,753,2687152.408,1240012.704,901,1004,1030,1122,1934,8012,306,4,7410,7598,860,2001-11-29,7610,2001-11-29,2001-11-29,2023-05-25,100067669,25,1,2687157.574,1240020.981,1,1999,4,3101,160
4941,67221,753,2687152.408,1240012.704,901,1004,1030,1122,1934,8012,306,4,7410,7598,860,2001-11-29,7610,2001-11-29,2001-11-29,2023-05-25,100067669,25,1,2687157.574,1240020.981,2,1999,3,3102,161
4942,67221,753,2687152.408,1240012.704,901,1004,1030,1122,1934,8012,306,4,7410,7598,860,2001-11-29,7610,2001-11-29,2001-11-29,2023-05-25,100067669,25,1,2687157.574,1240020.981,3,2010,3,3103,107
4943,67222,408,2687188.296,1240025.995,901,1004,1030,1122,1902,8011,240,4,7430,7530,860,2001-11-29,7650,2001-11-29,2001-11-29,2021-04-08,100067670,26,1,2687193.257,1240031.86,1,1999,2,3101,76
4944,67222,408,2687188.296,1240025.995,901,1004,1030,1122,1902,8011,240,4,7430,7530,860,2001-11-29,7650,2001-11-29,2001-11-29,2021-04-08,100067670,26,1,2687193.257,1240031.86,2,1999,2,3101,75
4945,67222,408,2687188.296,1240025.995,901,1004,1030,1122,1902,8011,240,4,7430,7530,860,2001-11-29,7650,2001-11-29,2001-11-29,2021-04-08,100067670,26,1,2687193.257,1240031.86,3,1999,2,3102,68
4946,67222,408,2687188.296,1240025.995,901,1004,1030,1122,1902,8011,240,4,7430,7530,860,2001-11-29,7650,2001-11-29,2001-11-29,2021-04-08,100067670,26,1,2687193.257,1240031.86,4,1999,3,3102,80
4947,67222,408,2687188.296,1240025.995,901,1004,1030,1122,1902,8011,240,4,7430,7530,860,2001-11-29,7650,2001-11-29,2001-11-29,2021-04-08,100067670,26,1,2687193.257,1240031.86,6,1999,2,3103,48
4948,67222,408,2687188.296,1240025.995,901,1004,1030,1122,1902,8011,240,4,7430,7530,860,2001-11-29,7650,2001-11-29,2001-11-29,2021-04-08,100067670,26,1,2687193.257,1240031.86,7,1999,2,3103,
4949,67223,376,2687177.309,1240072.457,901,1004,1030,1122,1967,8014,290,3,7430,7530,860,2001-11-29,7650,2001-11-29,2001-11-29,2022-07-14,100067671,28,1,2687184.881,1240061.014,1,1999,4,3101,100
4950,67223,376,2687177.309,1240072.457,901,1004,1030,1122,1967,8014,290,3,7430,7530,860,2001-11-29,7650,2001-11-29,2001-11-29,2022-07-14,100067671,28,1,2687184.881,1240061.014,4,1999,5,3101,111
4951,67223,376,2687177.309,1240072.457,901,1004,1030,1122,1967,8014,290,3,7430,7530,860,2001-11-29,7650,2001-11-29,2001-11-29,2022-07-14,100067671,28,1,2687184.881,1240061.014,5,1999,4,3102,101
4952,67223,376,2687177.309,1240072.457,901,1004,1030,1122,1967,8014,290,3,7430,7530,860,2001-11-29,7650,2001-11-29,2001-11-29,2022-07-14,100067671,28,1,2687184.881,1240061.014,6,1999,5,3102,114
4953,67224,304,2687155.429,1240053.767,901,1004,1040,1211,1891,8011,170,5,7430,7530,860,2001-11-29,7630,2001-11-29,2001-11-29,2022-07-14,100067672,29,1,2687159.586,1240056.831,1,1999,4,3101,100
4954,67225,663,2687113.517,1239953.892,901,1004,1030,1122,1929,8012,163,5,7430,7530,860,2001-11-29,7630,2001-11-29,2001-11-29,2021-04-08,100067673,51,1,2687117.848,1239955.82,1,1999,3,3102,90
4955,67225,663,2687113.517,1239953.892,901,1004,1030,1122,1929,8012,163,5,7430,7530,860,2001-11-29,7630,2001-11-29,2001-11-29,2021-04-08,100067673,51,1,2687117.848,1239955.82,3,1999,3,3102,90
4956,67225,663,2687113.517,1239953.892,901,1004,1030,1122,1929,8012,163,5,7430,7530,860,2001-11-29,7630,2001-11-29,2001-11-29,2021-04-08,100067673,51,1,2687117.848,1239955.82,4,1999,3,3103,90
4957,67225,663,2687113.517,1239953.892,901,1004,1030,1122,1929,8012,163,5,7430,7530,860,2001-11-29,7630,2001-11-29,2001-11-29,2021-04-08,100067673,51,1,2687117.848,1239955.82,5,1999,1,3104,30
4958,67225,663,2687113.517,1239953.892,901,1004,1030,1122,1929,8012,163,5,7430,7530,860,2001-11-29,7630,2001-11-29,2001-11-29,2021-04-08,100067673,51,1,2687117.848,1239955.82,6,1999,1,3104,20
4959,67225,663,2687113.517,1239953.892,901,1004,1030,1122,1929,8012,163,5,7430,7530,860,2001-11-29,7630,2001-11-29,2001-11-29,2021-04-08,100067673,51,1,2687117.848,1239955.82,7,1999,1,3104,30
4960,67225,663,2687113.517,1239953.892,901,1004,1030,1122,1929,8012,163,5,7430,7530,860,2001-11-29,7630,2001-11-29,2001-11-29,2021-04-08,100067673,51,1,2687117.848,1239955.82,8,1999,1,3104,20
4961,67225,663,2687113.517,1239953.892,901,1004,1030,1122,1929,8012,163,5,7430,7530,860,2001-11-29,7630,2001-11-29,2001-11-29,2021-04-08,100067673,51,1,2687117.848,1239955.82,9,1999,3,3103,90
4962,67226,649,2687115.656,1239929.145,909,1007,1030,1121,1929,8012,,3,7430,7530,860,2001-11-29,7650,2001-11-29,2001-11-29,2019-11-05,100067674,53,0,2687115.656,1239929.145,2,1999,3,3101,90
4963,67226,649,2687115.656,1239929.145,909,1007,1030,1121,1929,8012,,3,7430,7530,860,2001-11-29,7650,2001-11-29,2001-11-29,2019-11-05,100067674,53,0,2687115.656,1239929.145,3,1999,3,3102,90
4964,67227,640,2687122.145,1240093.935,901,1004,1040,1230,1928,8012,1353,4,7434,7530,864,2020-05-03,7634,2020-05-03,2001-11-29,2023-09-17,100067675,33,1,2687140.078,1240089.192,2,1999,3,3102,63
4965,67227,640,2687122.145,1240093.935,901,1004,1040,1230,1928,8012,1353,4,7434,7530,864,2020-05-03,7634,2020-05-03,2001-11-29,2023-09-17,100067675,33,1,2687140.078,1240089.192,3,1999,3,3103,52
4966,67227,640,2687122.145,1240093.935,901,1004,1040,1230,1928,8012,1353,4,7434,7530,864,2020-05-03,7634,2020-05-03,2001-11-29,2023-09-17,100067675,33,1,2687140.078,1240089.192,4,1999,3,3103,58
4967,67227,640,2687122.145,1240093.935,901,1004,1040,1230,1928,8012,1353,4,7434,7530,864,2020-05-03,7634,2020-05-03,2001-11-29,2023-09-17,100067675,33,1,2687140.078,1240089.192,5,1999,6,3100,110
4968,67227,640,2687122.145,1240093.935,901,1004,1040,1230,1928,8012,1353,4,7434,7530,864,2020-05-03,7634,2020-05-03,2001-11-29,2023-09-17,100067675,33,1,2687140.078,1240089.192,6,1999,3,3102,64
4969,67228,8,2687089.907,1240100.457,901,1004,1020,1122,1986,8017,324,3,7430,7530,860,2001-11-29,7630,2001-11-29,2001-11-29,2021-04-08,100067676,37,1,2687085.897,1240106.849,4,1999,4,3102,100
4970,67228,8,2687089.907,1240100.457,901,1004,1020,1122,1986,8017,324,3,7430,7530,860,2001-11-29,7630,2001-11-29,2001-11-29,2021-04-08,100067676,37,1,2687085.897,1240106.849,5,1999,4,3102,110
4971,67228,8,2687089.907,1240100.457,901,1004,1020,1122,1986,8017,324,3,7430,7530,860,2001-11-29,7630,2001-11-29,2001-11-29,2021-04-08,100067676,37,1,2687085.897,1240106.849,7,1999,2,3101,65
4972,67228,8,2687089.907,1240100.457,901,1004,1020,1122,1986,8017,324,3,7430,7530,860,2001-11-29,7630,2001-11-29,2001-11-29,2021-04-08,100067676,37,1,2687085.897,1240106.849,8,1999,3,3101,80
4973,67228,8,2687089.907,1240100.457,901,1004,1020,1122,1986,8017,324,3,7430,7530,860,2001-11-29,7630,2001-11-29,2001-11-29,2021-04-08,100067676,37,1,2687085.897,1240106.849,9,1999,4,3101,100
4974,67228,8,2687089.907,1240100.457,901,1004,1020,1122,1986,8017,324,3,7430,7530,860,2001-11-29,7630,2001-11-29,2001-11-29,2021-04-08,100067676,37,1,2687085.897,1240106.849,10,1999,2,3102,61
4975,67228,8,2687089.907,1240100.457,901,1004,1020,1122,1986,8017,324,3,7430,7530,860,2001-11-29,7630,2001-11-29,2001-11-29,2021-04-08,100067676,37,1,2687085.897,1240106.849,11,1999,2,3100,65
4976,67228,8,2687089.907,1240100.457,901,1004,1020,1122,1986,8017,324,3,7430,7530,860,2001-11-29,7630,2001-11-29,2001-11-29,2021-04-08,100067676,37,1,2687085.897,1240106.849,12,1999,5,3100,118
4977,67228,8,2687089.907,1240100.457,901,1004,1020,1122,1986,8017,324,3,7430,7530,860,2001-11-29,7630,2001-11-29,2001-11-29,2021-04-08,100067676,37,1,2687085.897,1240106.849,13,1999,3,3100,80
4978,67228,8,2687089.907,1240100.457,901,1004,1020,1122,1986,8017,324,3,7430,7530,860,2001-11-29,7630,2001-11-29,2001-11-29,2021-04-08,100067676,37,1,2687085.897,1240106.849,14,1999,1,3100,72
4979,67229,294,2687072.28,1240141.521,901,1004,1020,1121,1831,8011,163,3,7430,7530,860,2001-11-29,7630,2001-11-29,2001-11-29,2021-04-08,100067677,49,1,2687070.445,1240147.799,1,1999,3,3100,40
4980,67229,294,2687072.28,1240141.521,901,1004,1020,1121,1831,8011,163,3,7430,7530,860,2001-11-29,7630,2001-11-29,2001-11-29,2021-04-08,100067677,49,1,2687070.445,1240147.799,2,1999,3,3101,
4981,67230,570,2687098.433,1240063.278,909,1007,1020,1121,1925,8012,,2,7452,7560,860,2001-11-29,7650,2001-11-29,2001-11-29,2019-11-05,100067678,3,0,2687098.433,1240063.278,1,1999,2,3100,65
4982,67230,570,2687098.433,1240063.278,909,1007,1020,1121,1925,8012,,2,7452,7560,860,2001-11-29,7650,2001-11-29,2001-11-29,2019-11-05,100067678,3,0,2687098.433,1240063.278,2,1999,2,3101,45
4983,67231,1266,2687110.356,1240037.757,901,1004,1020,1122,1980-01,8015,236,5,7430,7530,860,2001-11-29,7630,2001-11-29,2001-11-29,2021-04-08,100067679,4,1,2687117.298,1240042.119,2,1999,3,3102,90
4984,67231,1266,2687110.356,1240037.757,901,1004,1020,1122,1980-01,8015,236,5,7430,7530,860,2001-11-29,7630,2001-11-29,2001-11-29,2021-04-08,100067679,4,1,2687117.298,1240042.119,3,1999,4,3101,107
4985,67231,1266,2687110.356,1240037.757,901,1004,1020,1122,1980-01,8015,236,5,7430,7530,860,2001-11-29,7630,2001-11-29,2001-11-29,2021-04-08,100067679,4,1,2687117.298,1240042.119,5,1999,3,3101,90
4986,67231,1266,2687110.356,1240037.757,901,1004,1020,1122,1980-01,8015,236,5,7430,7530,860,2001-11-29,7630,2001-11-29,2001-11-29,2021-04-08,100067679,4,1,2687117.298,1240042.119,6,1999,4,3102,107
4987,67231,1266,2687110.356,1240037.757,901,1004,1020,1122,1980-01,8015,236,5,7430,7530,860,2001-11-29,7630,2001-11-29,2001-11-29,2021-04-08,100067679,4,1,2687117.298,1240042.119,7,1999,3,3103,98
4988,67231,1266,2687110.356,1240037.757,901,1004,1020,1122,1980-01,8015,236,5,7430,7530,860,2001-11-29,7630,2001-11-29,2001-11-29,2021-04-08,100067679,4,1,2687117.298,1240042.119,9,1999,3,3100,90
4989,67231,1266,2687110.356,1240037.757,901,1004,1020,1122,1980-01,8015,236,5,7430,7530,860,2001-11-29,7630,2001-11-29,2001-11-29,2021-04-08,100067679,4,1,2687117.298,1240042.119,10,1999,2,3103,78
4990,67231,1266,2687110.356,1240037.757,901,1004,1020,1122,1980-01,8015,236,5,7430,7530,860,2001-11-29,7630,2001-11-29,2001-11-29,2021-04-08,100067679,4,1,2687117.298,1240042.119,11,1999,4,3100,107
4991,67231,1266,2687110.356,1240037.757,901,1004,1020,1122,1980-01,8015,236,5,7430,7530,860,2001-11-29,7630,2001-11-29,2001-11-29,2021-04-08,100067679,4,1,2687117.298,1240042.119,13,2015,2,3104,63
4992,67231,1266,2687110.356,1240037.757,901,1004,1020,1122,1980-01,8015,236,5,7430,7530,860,2001-11-29,7630,2001-11-29,2001-11-29,2021-04-08,100067679,4,1,2687117.298,1240042.119,12,2015,2,3104,35
4993,67239,1266,2687129.256,1240041.099,901,1004,1020,1122,1980-01,8015,280,5,7430,7530,860,2001-11-29,7630,2001-11-29,2001-11-29,2021-04-08,100067687,6,1,2687126.047,1240044.769,2,1999,5,3102,143
4994,67239,1266,2687129.256,1240041.099,901,1004,1020,1122,1980-01,8015,280,5,7430,7530,860,2001-11-29,7630,2001-11-29,2001-11-29,2021-04-08,100067687,6,1,2687126.047,1240044.769,3,1999,5,3101,143
4995,67239,1266,2687129.256,1240041.099,901,1004,1020,1122,1980-01,8015,280,5,7430,7530,860,2001-11-29,7630,2001-11-29,2001-11-29,2021-04-08,100067687,6,1,2687126.047,1240044.769,4,1999,3,3102,90
4996,67239,1266,2687129.256,1240041.099,901,1004,1020,1122,1980-01,8015,280,5,7430,7530,860,2001-11-29,7630,2001-11-29,2001-11-29,2021-04-08,100067687,6,1,2687126.047,1240044.769,5,1999,3,3101,90
4997,67239,1266,2687129.256,1240041.099,901,1004,1020,1122,1980-01,8015,280,5,7430,7530,860,2001-11-29,7630,2001-11-29,2001-11-29,2021-04-08,100067687,6,1,2687126.047,1240044.769,9,1999,4,3100,132
4998,67239,1266,2687129.256,1240041.099,901,1004,1020,1122,1980-01,8015,280,5,7430,7530,860,2001-11-29,7630,2001-11-29,2001-11-29,2021-04-08,100067687,6,1,2687126.047,1240044.769,10,1999,2,3103,78
4999,67239,1266,2687129.256,1240041.099,901,1004,1020,1122,1980-01,8015,280,5,7430,7530,860,2001-11-29,7630,2001-11-29,2001-11-29,2021-04-08,100067687,6,1,2687126.047,1240044.769,11,1999,3,3100,90
5000,67239,1266,2687129.256,1240041.099,901,1004,1020,1122,1980-01,8015,280,5,7430,7530,860,2001-11-29,7630,2001-11-29,2001-11-29,2021-04-08,100067687,6,1,2687126.047,1240044.769,12,1999,3,3103,110
5001,67239,1266,2687129.256,1240041.099,901,1004,1020,1122,1980-01,8015,280,5,7430,7530,860,2001-11-29,7630,2001-11-29,2001-11-29,2021-04-08,100067687,6,1,2687126.047,1240044.769,13,2015,2,3104,48
5002,67239,1266,2687129.256,1240041.099,901,1004,1020,1122,1980-01,8015,280,5,7430,7530,860,2001-11-29,7630,2001-11-29,2001-11-29,2021-04-08,100067687,6,1,2687126.047,1240044.769,14,2015,3,3104,75
5003,67265,251,2687017.495,1240088.405,901,1004,1020,1110,1620,8011,89,2,7430,7530,860,2001-11-29,7630,2001-11-29,2001-11-29,2021-04-08,100069474,30,1,2687017.224,1240099.961,1,1999,5,3100,80
5004,67266,250,2687023.989,1240095.283,901,1004,1020,1110,1750,8011,120,3,,7560,860,2001-11-29,7650,2001-11-29,2001-11-29,2021-04-08,100069475,32,1,2687024.932,1240100.049,1,1999,5,3100,120
5005,67267,248,2687013.065,1240065.218,901,1004,1020,1122,1960,8013,286,4,7430,7530,860,2001-11-29,7630,2001-11-29,2001-11-29,2021-04-08,100069476,34,1,2687020.317,1240067.849,1,1999,2,3101,45
5006,67267,248,2687013.065,1240065.218,901,1004,1020,1122,1960,8013,286,4,7430,7530,860,2001-11-29,7630,2001-11-29,2001-11-29,2021-04-08,100069476,34,1,2687020.317,1240067.849,2,1999,2,3102,45
5007,67267,248,2687013.065,1240065.218,901,1004,1020,1122,1960,8013,286,4,7430,7530,860,2001-11-29,7630,2001-11-29,2001-11-29,2021-04-08,100069476,34,1,2687020.317,1240067.849,3,1999,1,3100,34
5008,67267,248,2687013.065,1240065.218,901,1004,1020,1122,1960,8013,286,4,7430,7530,860,2001-11-29,7630,2001-11-29,2001-11-29,2021-04-08,100069476,34,1,2687020.317,1240067.849,4,1999,5,3102,92
5009,67267,248,2687013.065,1240065.218,901,1004,1020,1122,1960,8013,286,4,7430,7530,860,2001-11-29,7630,2001-11-29,2001-11-29,2021-04-08,100069476,34,1,2687020.317,1240067.849,5,1999,1,3103,40
5010,67267,248,2687013.065,1240065.218,901,1004,1020,1122,1960,8013,286,4,7430,7530,860,2001-11-29,7630,2001-11-29,2001-11-29,2021-04-08,100069476,34,1,2687020.317,1240067.849,6,1999,2,3101,72
5011,67267,248,2687013.065,1240065.218,901,1004,1020,1122,1960,8013,286,4,7430,7530,860,2001-11-29,7630,2001-11-29,2001-11-29,2021-04-08,100069476,34,1,2687020.317,1240067.849,7,1999,3,3102,72
5012,67267,248,2687013.065,1240065.218,901,1004,1020,1122,1960,8013,286,4,7430,7530,860,2001-11-29,7630,2001-11-29,2001-11-29,2021-04-08,100069476,34,1,2687020.317,1240067.849,8,1999,4,3100,72
5013,67267,248,2687013.065,1240065.218,901,1004,1020,1122,1960,8013,286,4,7430,7530,860,2001-11-29,7630,2001-11-29,2001-11-29,2021-04-08,100069476,34,1,2687020.317,1240067.849,9,1999,5,3100,92
5014,67267,248,2687013.065,1240065.218,901,1004,1020,1122,1960,8013,286,4,7430,7530,860,2001-11-29,7630,2001-11-29,2001-11-29,2021-04-08,100069476,34,1,2687020.317,1240067.849,10,1999,5,3101,92
5015,67267,248,2687013.065,1240065.218,901,1004,1020,1122,1960,8013,286,4,7430,7530,860,2001-11-29,7630,2001-11-29,2001-11-29,2021-04-08,100069476,34,1,2687020.317,1240067.849,11,1999,1,3103,40
5016,67267,248,2687013.065,1240065.218,901,1004,1020,1122,1960,8013,286,4,7430,7530,860,2001-11-29,7630,2001-11-29,2001-11-29,2021-04-08,100069476,34,1,2687020.317,1240067.849,17,1999,4,3102,162
5017,67267,248,2687013.065,1240065.218,901,1004,1020,1122,1960,8013,286,4,7430,7530,860,2001-11-29,7630,2001-11-29,2001-11-29,2021-04-08,100069476,34,1,2687020.317,1240067.849,13,1999,4,3100,121
5018,67267,248,2687013.065,1240065.218,901,1004,1020,1122,1960,8013,286,4,7430,7530,860,2001-11-29,7630,2001-11-29,2001-11-29,2021-04-08,100069476,34,1,2687020.317,1240067.849,15,1999,3,3101,106
5019,67267,248,2687013.065,1240065.218,901,1004,1020,1122,1960,8013,286,4,7430,7530,860,2001-11-29,7630,2001-11-29,2001-11-29,2021-04-08,100069476,34,1,2687020.317,1240067.849,14,1999,4,3101,132
5020,67267,248,2687013.065,1240065.218,901,1004,1020,1122,1960,8013,286,4,7430,7530,860,2001-11-29,7630,2001-11-29,2001-11-29,2021-04-08,100069476,34,1,2687020.317,1240067.849,16,1999,5,3102,184
5021,67267,248,2687013.065,1240065.218,901,1004,1020,1122,1960,8013,286,4,7430,7530,860,2001-11-29,7630,2001-11-29,2001-11-29,2021-04-08,100069476,34,1,2687020.317,1240067.849,12,1999,3,3100,107
5022,67267,248,2687013.065,1240065.218,901,1004,1020,1122,1960,8013,286,4,7430,7530,860,2001-11-29,7630,2001-11-29,2001-11-29,2021-04-08,100069476,34,1,2687020.317,1240067.849,19,1999,1,3103,53
5023,67268,298,2687066.977,1240091.375,909,1007,1020,1110,1796,8011,,3,7436,7540,860,2001-11-29,7650,2001-11-29,2001-11-29,2019-11-05,100069477,39,0,2687066.977,1240091.375,1,1999,8,3100,200
5024,67269,609,2687066.251,1240058.244,901,1004,1030,1122,1927,8012,253,4,7430,7530,860,2001-11-29,7630,2001-11-29,2001-11-29,2021-04-08,100067980,41,1,2687061.778,1240058.975,1,1999,4,3101,100
5025,67269,609,2687066.251,1240058.244,901,1004,1030,1122,1927,8012,253,4,7430,7530,860,2001-11-29,7630,2001-11-29,2001-11-29,2021-04-08,100067980,41,1,2687061.778,1240058.975,2,1999,4,3102,100
5026,67269,609,2687066.251,1240058.244,901,1004,1030,1122,1927,8012,253,4,7430,7530,860,2001-11-29,7630,2001-11-29,2001-11-29,2021-04-08,100067980,41,1,2687061.778,1240058.975,3,1999,3,3103,80
