egid,buildingStatus,buildingCategory,buildingClass,municipalityNumber,municipalityName,canton,geometry
1712362,1004,1020,1110,3101,Appenzell,AI,POINT (2749164.107 1243561.002)
1712363,1004,1030,1122,3101,Appenzell,AI,POINT (2749076.778 1243671.145)
1712364,1004,1020,1110,3101,Appenzell,AI,POINT (2749044.615 1243668.388)
1712366,1004,1020,1110,3101,Appenzell,AI,POINT (2749123.914 1243580.693)
1712367,1004,1020,1110,3101,Appenzell,AI,POINT (2749104.309 1243617.778)
1712368,1004,1020,1110,3101,Appenzell,AI,POINT (2749085.555 1243617.037)
1712369,1004,1020,1110,3101,Appenzell,AI,POINT (2749097.966 1243590.833)
1712370,1004,1020,1110,3101,Appenzell,AI,POINT (2749091.736 1243591.929)
1712371,1004,1020,1110,3101,Appenzell,AI,POINT (2749074.578 1243598.665)
1712372,1004,1020,1110,3101,Appenzell,AI,POINT (2749067.945 1243599.439)
1712373,1004,1020,1110,3101,Appenzell,AI,POINT (2749050.897 1243606.178)
1712374,1004,1020,1110,3101,Appenzell,AI,POINT (2749044.058 1243606.64)
1712375,1004,1020,1110,3101,Appenzell,AI,POINT (2749027.082 1243613.937)
1712377,1004,1020,1110,3101,Appenzell,AI,POINT (2749003.258 1243617.74)
1712378,1004,1020,1110,3101,Appenzell,AI,POINT (2748996.443 1243616.756)
1712379,1004,1020,1110,3101,Appenzell,AI,POINT (2749056.301 1243627.875)
1712380,1004,1020,1110,3101,Appenzell,AI,POINT (2749023.543 1243642.276)
1712381,1004,1020,1110,3101,Appenzell,AI,POINT (2749049.306 1243647.482)
1712382,1004,1030,1110,3101,Appenzell,AI,POINT (2749021.245 1243665.025)
1712383,1004,1030,1122,3101,Appenzell,AI,POINT (2748966.383 1243839.76)
1712384,1004,1020,1110,3101,Appenzell,AI,POINT (2749069.91 1243750.675)
1712385,1004,1020,1110,3101,Appenzell,AI,POINT (2749064.085 1243767.072)
1712386,1004,1020,1110,3101,Appenzell,AI,POINT (2749018.942 1243719.025)
1712387,1007,1020,1121,3101,Appenzell,AI,POINT (2748989 1243749)
1712388,1004,1020,1110,3101,Appenzell,AI,POINT (2748998.005 1243714.072)
1712389,1004,1030,1110,3101,Appenzell,AI,POINT (2748974.089 1243878.869)
1712390,1007,1020,1110,3101,Appenzell,AI,POINT (2749051.272 1243725.925)
1712391,1004,1020,1122,3101,Appenzell,AI,POINT (2749006.631 1243905.604)
1712392,1007,1030,1110,3101,Appenzell,AI,POINT (2749020.897 1243758.893)
1712393,1004,1030,1122,3101,Appenzell,AI,POINT (2748920.078 1243903.794)
1712394,1004,1020,1121,3101,Appenzell,AI,POINT (2748930.876 1243865.657)
1712395,1004,1060,1261,3101,Appenzell,AI,POINT (2748945.152 1244007.719)
1712396,1004,1030,1122,3101,Appenzell,AI,POINT (2748937.88 1243831.506)
1712397,1004,1060,1220,3101,Appenzell,AI,POINT (2748915.797 1243981.49)
1712398,1004,1030,1110,3101,Appenzell,AI,POINT (2748968.371 1244020.63)
1712399,1004,1030,1122,3101,Appenzell,AI,POINT (2748965.053 1244029.827)
1712400,1004,1030,1122,3101,Appenzell,AI,POINT (2748946.228 1244021.576)
1712401,1004,1030,1121,3101,Appenzell,AI,POINT (2749062.091 1244036)
1712402,1004,1020,1122,3101,Appenzell,AI,POINT (2749016.669 1244021.428)
1712403,1004,1030,1121,3101,Appenzell,AI,POINT (2748989.41 1244028.16)
1712404,1004,1030,1121,3101,Appenzell,AI,POINT (2748986.073 1244036.541)
1712405,1004,1020,1121,3101,Appenzell,AI,POINT (2748970.742 1243989.972)
1712406,1004,1040,1130,3101,Appenzell,AI,POINT (2748984.451 1243940.194)
1712407,1004,1060,1220,3101,Appenzell,AI,POINT (2749038.853 1244047.405)
1712408,1004,1020,1122,3101,Appenzell,AI,POINT (2749060.75 1243793.958)
1712409,1004,1020,1110,3101,Appenzell,AI,POINT (2749016.249 1244046.075)
1712411,1004,1030,1110,3101,Appenzell,AI,POINT (2749028.442 1243989.813)
1712412,1004,1020,1110,3101,Appenzell,AI,POINT (2749021.23 1243988.102)
1712413,1004,1020,1110,3101,Appenzell,AI,POINT (2749016.63 1243985.266)
1712414,1004,1030,1122,3101,Appenzell,AI,POINT (2749004.755 1243996.341)
1712415,1004,1020,1110,3101,Appenzell,AI,POINT (2749012.586 1243982.838)
1712416,1004,1020,1121,3101,Appenzell,AI,POINT (2749136.592 1244041.541)
1712417,1004,1030,1122,3101,Appenzell,AI,POINT (2749125.642 1244011.07)
1712418,1004,1030,1121,3101,Appenzell,AI,POINT (2749070.744 1243954.515)
1712419,1004,1030,1122,3101,Appenzell,AI,POINT (2749085.205 1243968.976)
1712420,1004,1020,1121,3101,Appenzell,AI,POINT (2749117.243 1243981.856)
1712421,1004,1020,1110,3101,Appenzell,AI,POINT (2749029.678 1244046.331)
1712422,1004,1030,1110,3101,Appenzell,AI,POINT (2748934.705 1243852.914)
1712423,1004,1030,1122,3101,Appenzell,AI,POINT (2748930.068 1244011.614)
1712424,1004,1020,1122,3101,Appenzell,AI,POINT (2749005.147 1244040.445)
1712425,1004,1020,1110,3101,Appenzell,AI,POINT (2749047.936 1244014.516)
1712426,1004,1060,1220,3101,Appenzell,AI,POINT (2749094.485 1244077.385)
1712427,1004,1020,1110,3101,Appenzell,AI,POINT (2749080.487 1244006.109)
1712429,1004,1020,1110,3101,Appenzell,AI,POINT (2749045.961 1244021.257)
1712430,1004,1030,1121,3101,Appenzell,AI,POINT (2749094.73 1244016.82)
1712431,1004,1040,1211,3101,Appenzell,AI,POINT (2749102.54 1244044.989)
1712432,1004,1040,1211,3101,Appenzell,AI,POINT (2749067.152 1244059.003)
1712433,1004,1030,1122,3101,Appenzell,AI,POINT (2749104.159 1243995.912)
1712435,1004,1030,1122,3101,Appenzell,AI,POINT (2749136.636 1243992.564)
1712436,1004,1020,1110,3101,Appenzell,AI,POINT (2749066.311 1244011.313)
1712437,1004,1060,1220,3101,Appenzell,AI,POINT (2749027.411 1243789.478)
1712438,1004,1020,1121,3101,Appenzell,AI,POINT (2748885.319 1244062.407)
1712439,1004,1020,1110,3101,Appenzell,AI,POINT (2748859.261 1244058.399)
1712440,1004,1020,1122,3101,Appenzell,AI,POINT (2748832.938 1244088.243)
1712441,1004,1040,1211,3101,Appenzell,AI,POINT (2748809.403 1244102.39)
1712442,1004,1040,1211,3101,Appenzell,AI,POINT (2748829.908 1244058.025)
1712443,1004,1020,1110,3101,Appenzell,AI,POINT (2748774.927 1244101.413)
1712444,1004,1030,1121,3101,Appenzell,AI,POINT (2748811.84 1244065.574)
1712445,1004,1030,1110,3101,Appenzell,AI,POINT (2748795.73 1244060.795)
1712446,1004,1020,1110,3101,Appenzell,AI,POINT (2748768.407 1244102.548)
1712447,1004,1030,1110,3101,Appenzell,AI,POINT (2748780.56 1244070.296)
1712448,1007,1020,1121,3101,Appenzell,AI,POINT (2748735 1244103)
1712449,1004,1020,1110,3101,Appenzell,AI,POINT (2748776.202 1244076.358)
1712450,1004,1020,1121,3101,Appenzell,AI,POINT (2748726.375 1244104.033)
1712451,1004,1020,1121,3101,Appenzell,AI,POINT (2748766.685 1244068.993)
1712452,1004,1020,1110,3101,Appenzell,AI,POINT (2748713.47 1244104.224)
1712453,1004,1020,1110,3101,Appenzell,AI,POINT (2748758.015 1244070.387)
1712454,1004,1020,1121,3101,Appenzell,AI,POINT (2748698.721 1244105.531)
1712455,1004,1060,1263,3101,Appenzell,AI,POINT (2748689.391 1244078.989)
1712456,1004,1030,1121,3101,Appenzell,AI,POINT (2748895.643 1244057.813)
1712457,1004,1040,1211,3101,Appenzell,AI,POINT (2748915.579 1244031.683)
1712458,1004,1030,1121,3101,Appenzell,AI,POINT (2748891.492 1244047.679)
1712459,1007,1040,0,3101,Appenzell,AI,POINT (2748898 1244041)
1712460,1004,1030,1122,3101,Appenzell,AI,POINT (2748895.579 1244031.094)
1712461,1004,1030,1110,3101,Appenzell,AI,POINT (2748897.763 1244018.586)
1712462,1004,1030,1121,3101,Appenzell,AI,POINT (2748897.206 1244003.445)
1712463,1004,1020,1110,3101,Appenzell,AI,POINT (2748870.05 1244014.482)
1712464,1004,1030,1110,3101,Appenzell,AI,POINT (2748880.229 1244036.994)
1712465,1004,1020,1110,3101,Appenzell,AI,POINT (2748869.558 1244035.556)
1712466,1004,1020,1122,3101,Appenzell,AI,POINT (2748860.398 1244036.622)
1712467,1004,1020,1121,3101,Appenzell,AI,POINT (2748837.994 1244036.099)
1712468,1004,1030,1110,3101,Appenzell,AI,POINT (2748836.488 1244020.863)
1712469,1004,1030,1122,3101,Appenzell,AI,POINT (2748806.072 1244027.444)
1712470,1007,1030,1110,3101,Appenzell,AI,POINT (2748884.614 1243973.632)
1712471,1004,1020,1122,3101,Appenzell,AI,POINT (2748869.116 1244001.233)
1712472,1004,1030,1110,3101,Appenzell,AI,POINT (2748849.638 1244005.469)
1712473,1004,1020,1122,3101,Appenzell,AI,POINT (2748855.051 1243982.618)
1712474,1004,1030,1110,3101,Appenzell,AI,POINT (2748834.451 1243973.158)
1712475,1004,1030,1121,3101,Appenzell,AI,POINT (2748830.284 1244009.742)
1712476,1007,1020,1121,3101,Appenzell,AI,POINT (2748784 1244020)
1712477,1004,1030,1110,3101,Appenzell,AI,POINT (2748816.704 1243980.047)
1712478,1004,1020,1110,3101,Appenzell,AI,POINT (2748785.688 1243966.817)
1712479,1004,1020,1121,3101,Appenzell,AI,POINT (2748758.179 1244022.255)
1712480,1004,1020,1121,3101,Appenzell,AI,POINT (2748740.121 1244021.97)
1712481,1004,1020,1110,3101,Appenzell,AI,POINT (2748740.669 1244036.524)
1712482,1004,1020,1110,3101,Appenzell,AI,POINT (2748765.423 1244004.289)
1712483,1004,1020,1110,3101,Appenzell,AI,POINT (2748764.196 1243996.42)
1712484,1004,1030,1121,3101,Appenzell,AI,POINT (2748750.357 1244135.596)
1712485,1004,1040,1211,3101,Appenzell,AI,POINT (2748734.772 1244136.58)
1712486,1004,1030,1122,3101,Appenzell,AI,POINT (2748727.899 1244139.649)
1712487,1004,1020,1121,3101,Appenzell,AI,POINT (2748720.636 1244141.448)
1712488,1004,1020,1110,3101,Appenzell,AI,POINT (2748713.292 1244143.147)
1712489,1004,1020,1121,3101,Appenzell,AI,POINT (2748705.964 1244144.922)
1712490,1004,1020,1121,3101,Appenzell,AI,POINT (2748698.354 1244146.74)
1712491,1004,1030,1110,3101,Appenzell,AI,POINT (2748705.583 1244122.448)
1712493,1004,1030,1122,3101,Appenzell,AI,POINT (2748757.579 1244101.425)
1712494,1004,1040,1211,3101,Appenzell,AI,POINT (2748771.383 1244111.022)
1712495,1004,1020,1110,3101,Appenzell,AI,POINT (2748872.246 1243975.57)
1712496,1004,1030,1110,3101,Appenzell,AI,POINT (2748097.2 1243842.664)
1712497,1004,1020,1110,3101,Appenzell,AI,POINT (2748172.226 1243808.038)
1712498,1004,1020,1110,3101,Appenzell,AI,POINT (2748238.253 1243764.251)
1712499,1004,1020,1110,3101,Appenzell,AI,POINT (2748229.731 1243809.219)
1712500,1004,1020,1121,3101,Appenzell,AI,POINT (2748297.948 1243732.398)
1712501,1004,1020,1121,3101,Appenzell,AI,POINT (2748287.202 1243797.994)
1712502,1004,1020,1110,3101,Appenzell,AI,POINT (2748327.725 1243802.307)
1712503,1004,1030,1121,3101,Appenzell,AI,POINT (2748323.216 1243874)
1712504,1004,1020,1110,3101,Appenzell,AI,POINT (2748207.777 1243896.892)
1712505,1004,1020,1121,3101,Appenzell,AI,POINT (2748370.081 1243866.441)
1712506,1004,1020,1110,3101,Appenzell,AI,POINT (2748399.188 1243880.33)
1712507,1004,1020,1110,3101,Appenzell,AI,POINT (2748414.443 1243891.763)
1712508,1004,1020,1110,3101,Appenzell,AI,POINT (2748431.787 1243901.056)
1712509,1004,1020,1122,3101,Appenzell,AI,POINT (2748448.387 1243910.051)
1712510,1004,1020,1110,3101,Appenzell,AI,POINT (2748467.565 1243920.691)
1712511,1004,1020,1122,3101,Appenzell,AI,POINT (2748494.453 1243935.46)
1712512,1004,1020,1122,3101,Appenzell,AI,POINT (2748511.061 1243944.461)
1712513,1004,1020,1122,3101,Appenzell,AI,POINT (2748529.687 1243954.214)
1712514,1004,1020,1121,3101,Appenzell,AI,POINT (2748556.489 1243969.057)
1712515,1004,1020,1122,3101,Appenzell,AI,POINT (2748576.059 1243979.15)
1712516,1004,1020,1110,3101,Appenzell,AI,POINT (2748592.188 1243989.419)
1712517,1004,1020,1122,3101,Appenzell,AI,POINT (2748609.24 1243996.295)
1712518,1004,1030,1121,3101,Appenzell,AI,POINT (2748553.381 1244012.816)
1712519,1004,1030,1122,3101,Appenzell,AI,POINT (2748526.713 1244044.133)
1712520,1004,1020,1110,3101,Appenzell,AI,POINT (2748518.817 1244078.505)
1712521,1004,1060,1263,3101,Appenzell,AI,POINT (2748664.688 1244025.278)
1712522,1004,1030,1110,3101,Appenzell,AI,POINT (2748725.897 1244078.13)
1712523,1004,1020,1110,3101,Appenzell,AI,POINT (2748629.785 1243984.797)
1712524,1004,1060,1263,3101,Appenzell,AI,POINT (2748716.222 1243884.985)
1712525,1004,1030,1122,3101,Appenzell,AI,POINT (2748538.054 1243927.639)
1712526,1004,1030,1110,3101,Appenzell,AI,POINT (2748504.309 1243913.847)
1712527,1004,1020,1121,3101,Appenzell,AI,POINT (2748486.85 1243897.582)
1712528,1004,1020,1110,3101,Appenzell,AI,POINT (2748477.141 1243871.932)
1712529,1004,1020,1122,3101,Appenzell,AI,POINT (2748460.154 1243888.87)
1712530,1004,1030,1121,3101,Appenzell,AI,POINT (2748564.427 1243875.624)
1712531,1004,1020,1110,3101,Appenzell,AI,POINT (2748469.646 1243866.16)
1712532,1004,1020,1121,3101,Appenzell,AI,POINT (2748445.105 1243937.998)
1712533,1004,1030,1110,3101,Appenzell,AI,POINT (2748532.92 1243999.488)
1712534,1004,1020,1110,3101,Appenzell,AI,POINT (2748502.547 1244065.427)
1712535,1004,1020,1122,3101,Appenzell,AI,POINT (2748434.87 1243980.492)
1712536,1004,1020,1122,3101,Appenzell,AI,POINT (2748474.888 1244004.017)
1712537,1007,1020,1122,3101,Appenzell,AI,POINT (2748335.725 1243999.233)
1712538,1004,1030,1122,3101,Appenzell,AI,POINT (2748338.383 1243997.687)
1712539,1004,1030,1122,3101,Appenzell,AI,POINT (2748365.384 1244051.768)
1712540,1007,1020,1122,3101,Appenzell,AI,POINT (2748364.565 1244051.947)
1712541,1004,1030,1122,3101,Appenzell,AI,POINT (2748417.018 1244054.114)
1712542,1007,1030,1122,3101,Appenzell,AI,POINT (2748422.611 1244054.894)
1712543,1007,1020,1110,3101,Appenzell,AI,POINT (2748471.637 1244048.973)
1712544,1004,1030,1122,3101,Appenzell,AI,POINT (2748465.775 1244047.456)
1712545,1007,1030,1122,3101,Appenzell,AI,POINT (2748387.993 1243999.384)
1712546,1004,1030,1122,3101,Appenzell,AI,POINT (2748386.426 1243998.738)
1712547,1004,1020,1110,3101,Appenzell,AI,POINT (2748386.572 1244086.559)
1712548,1004,1020,1110,3101,Appenzell,AI,POINT (2748368.365 1244113.652)
1712549,1004,1020,1110,3101,Appenzell,AI,POINT (2748353.521 1244114.04)
1712550,1004,1020,1110,3101,Appenzell,AI,POINT (2748348.328 1244116.886)
1712551,1004,1020,1110,3101,Appenzell,AI,POINT (2748343.072 1244119.772)
1712552,1004,1020,1110,3101,Appenzell,AI,POINT (2748335.72 1244092.87)
1712553,1004,1020,1110,3101,Appenzell,AI,POINT (2748340.929 1244090.034)
1712554,1004,1020,1110,3101,Appenzell,AI,POINT (2748346.161 1244087.206)
1712555,1004,1020,1110,3101,Appenzell,AI,POINT (2748314.673 1244080.239)
1712556,1004,1020,1110,3101,Appenzell,AI,POINT (2748309.072 1244082.241)
1712557,1004,1020,1110,3101,Appenzell,AI,POINT (2748303.479 1244084.225)
1712558,1004,1020,1110,3101,Appenzell,AI,POINT (2748316.77 1244043.116)
1712559,1004,1020,1110,3101,Appenzell,AI,POINT (2748374.311 1244114.634)
1712560,1004,1020,1122,3101,Appenzell,AI,POINT (2748257.502 1244055.14)
1712561,1004,1020,1122,3101,Appenzell,AI,POINT (2748270.062 1244094.258)
1712562,1004,1020,1122,3101,Appenzell,AI,POINT (2748287.698 1244133.027)
1712563,1004,1020,1122,3101,Appenzell,AI,POINT (2748248.224 1244126.828)
1712564,1004,1030,1110,3101,Appenzell,AI,POINT (2748101.948 1244024.495)
1712566,1004,1020,1122,3101,Appenzell,AI,POINT (2748031.579 1244137.499)
1712568,1004,1020,1122,3101,Appenzell,AI,POINT (2748081.268 1244071.836)
1712569,1004,1020,1122,3101,Appenzell,AI,POINT (2748042.082 1244072.405)
1712570,1004,1020,1122,3101,Appenzell,AI,POINT (2748005.89 1244081.548)
1712571,1004,1030,1122,3101,Appenzell,AI,POINT (2748057.882 1244145.383)
1712573,1004,1020,1110,3101,Appenzell,AI,POINT (2747986.806 1244050.941)
1712574,1004,1020,1122,3101,Appenzell,AI,POINT (2748011.538 1244037.072)
1712575,1004,1030,1110,3101,Appenzell,AI,POINT (2747913.597 1244195.495)
1712576,1004,1030,1110,3101,Appenzell,AI,POINT (2747805.757 1244204.09)
1712577,1004,1020,1121,3101,Appenzell,AI,POINT (2747788.539 1244209.452)
1712578,1004,1030,1121,3101,Appenzell,AI,POINT (2747710.535 1244326.549)
1712579,1004,1030,1122,3101,Appenzell,AI,POINT (2747744.869 1244221.138)
1712580,1004,1030,1110,3101,Appenzell,AI,POINT (2747652.652 1244254.624)
1712581,1004,1020,1122,3101,Appenzell,AI,POINT (2747627.413 1244261.775)
1712582,1004,1020,1110,3101,Appenzell,AI,POINT (2747574.759 1244338.87)
1712583,1004,1040,1211,3101,Appenzell,AI,POINT (2747344.798 1244319.206)
1712584,1004,1030,1110,3101,Appenzell,AI,POINT (2747372.35 1244134.002)
1712585,1004,1020,1110,3101,Appenzell,AI,POINT (2747410.319 1244244.068)
1712586,1004,1020,1110,3101,Appenzell,AI,POINT (2747482.306 1244281.411)
1712587,1004,1020,1121,3101,Appenzell,AI,POINT (2747479.102 1244273.4)
1712588,1004,1020,1110,3101,Appenzell,AI,POINT (2747476.677 1244262.983)
1712589,1004,1020,1110,3101,Appenzell,AI,POINT (2747584.353 1244101.454)
1712590,1004,1020,1122,3101,Appenzell,AI,POINT (2747597.372 1244234.643)
1712591,1004,1020,1122,3101,Appenzell,AI,POINT (2747677.603 1244211.453)
1712592,1004,1020,1110,3101,Appenzell,AI,POINT (2747699.369 1244206.022)
1712593,1004,1020,1110,3101,Appenzell,AI,POINT (2747690.631 1244187.492)
1712594,1004,1020,1121,3101,Appenzell,AI,POINT (2747668.628 1243985.912)
1712595,1004,1030,1110,3101,Appenzell,AI,POINT (2747812.481 1244146.268)
1712596,1004,1020,1110,3101,Appenzell,AI,POINT (2747788.945 1244015.289)
1712597,1004,1020,1122,3101,Appenzell,AI,POINT (2747892.262 1244133.657)
1712598,1004,1060,1274,3101,Appenzell,AI,POINT (2747934.63 1244128.701)
1712599,1004,1020,1110,3101,Appenzell,AI,POINT (2747908.039 1244007.804)
1712600,1004,1030,1110,3101,Appenzell,AI,POINT (2747485.604 1243945.359)
1712601,1004,1030,1110,3101,Appenzell,AI,POINT (2747766.419 1242636.866)
1712604,1004,1030,1110,3101,Appenzell,AI,POINT (2748615.598 1242631.596)
1712605,1004,1030,1110,3101,Appenzell,AI,POINT (2748547.344 1242476.871)
1712606,1004,1030,1110,3101,Appenzell,AI,POINT (2748302.412 1242881.092)
1712607,1007,1020,1110,3101,Appenzell,AI,POINT (2747220.998 1242244.409)
1712610,1004,1020,1110,3101,Appenzell,AI,POINT (2747507.019 1242947.374)
1712611,1004,1030,1110,3101,Appenzell,AI,POINT (2748833.6 1242815.789)
1712612,1007,1020,1110,3101,Appenzell,AI,POINT (2747885.604 1242382.663)
1712613,1004,1030,1110,3101,Appenzell,AI,POINT (2748467.886 1242418.502)
1712615,1004,1020,1110,3101,Appenzell,AI,POINT (2748299.729 1243315.94)
1712619,1004,1030,1110,3101,Appenzell,AI,POINT (2747289.005 1242396.056)
1712626,1004,1020,1110,3101,Appenzell,AI,POINT (2747179.369 1242234.392)
1712627,1004,1020,1110,3101,Appenzell,AI,POINT (2747246.884 1243215.682)
1712628,1004,1020,1110,3101,Appenzell,AI,POINT (2747270.142 1243278.728)
1712629,1004,1020,1110,3101,Appenzell,AI,POINT (2747034.532 1241856.085)
1712630,1004,1020,1110,3101,Appenzell,AI,POINT (2746718.448 1243152.667)
1712631,1004,1020,1110,3101,Appenzell,AI,POINT (2746751.315 1243154.807)
1712632,1004,1020,1110,3101,Appenzell,AI,POINT (2746675.635 1243214.999)
1712634,1004,1020,1110,3101,Appenzell,AI,POINT (2746646.417 1243172.868)
1712635,1004,1020,1110,3101,Appenzell,AI,POINT (2746627.283 1243143.709)
1712636,1007,1020,1110,3101,Appenzell,AI,POINT (2746670.61 1243118.52)
1712637,1004,1020,1110,3101,Appenzell,AI,POINT (2747250.566 1243270.625)
1712638,1004,1020,1110,3101,Appenzell,AI,POINT (2746614.184 1243265.092)
1712639,1004,1020,1110,3101,Appenzell,AI,POINT (2747200.849 1242237.495)
1712640,1004,1020,1110,3101,Appenzell,AI,POINT (2747907.419 1242194.245)
1712642,1004,1020,1110,3101,Appenzell,AI,POINT (2746581.954 1242939.472)
1712644,1004,1020,1110,3101,Appenzell,AI,POINT (2747197.756 1243188.618)
1712645,1004,1030,1110,3101,Appenzell,AI,POINT (2747673.159 1243869.256)
1712650,1004,1020,1110,3101,Appenzell,AI,POINT (2746802.109 1243095.106)
1712651,1004,1030,1110,3101,Appenzell,AI,POINT (2746948.339 1242942.65)
1712652,1004,1030,1110,3101,Appenzell,AI,POINT (2746841.775 1242888.385)
1712653,1004,1020,1110,3101,Appenzell,AI,POINT (2746898.642 1242821.86)
1712655,1004,1030,1110,3101,Appenzell,AI,POINT (2747063.073 1242341.759)
1712657,1007,1020,1110,3101,Appenzell,AI,POINT (2747082.704 1241974.657)
1712658,1004,1030,1110,3101,Appenzell,AI,POINT (2747161.04 1242045.971)
1712659,1004,1030,1121,3101,Appenzell,AI,POINT (2747517.464 1241981.826)
1712660,1004,1030,1110,3101,Appenzell,AI,POINT (2747442.681 1241952.668)
1712662,1004,1020,1110,3101,Appenzell,AI,POINT (2747166.307 1243191.012)
1712663,1004,1020,1110,3101,Appenzell,AI,POINT (2747227.408 1243263.133)
1712664,1007,1020,1110,3101,Appenzell,AI,POINT (2748297.228 1242598.282)
1712666,1004,1030,1110,3101,Appenzell,AI,POINT (2747112.501 1242719.108)
1712667,1004,1030,1110,3101,Appenzell,AI,POINT (2747356.23 1242502.363)
1712668,1007,1030,1110,3101,Appenzell,AI,POINT (2747883.604 1242377.663)
1712669,1004,1020,1121,3101,Appenzell,AI,POINT (2747241.143 1244427.03)
1712670,1004,1030,1110,3101,Appenzell,AI,POINT (2747185.669 1244504.731)
1712671,1007,1020,1121,3101,Appenzell,AI,POINT (2747413 1244540)
1712672,1004,1030,1110,3101,Appenzell,AI,POINT (2746805.543 1244118.804)
1712673,1004,1020,1110,3101,Appenzell,AI,POINT (2746908.895 1244155.116)
1712674,1004,1030,1110,3101,Appenzell,AI,POINT (2746986.448 1244271.871)
1712675,1004,1030,1110,3101,Appenzell,AI,POINT (2747054.713 1243915.943)
1712676,1007,1030,1110,3101,Appenzell,AI,POINT (2746917.934 1243833.903)
1712677,1004,1030,1110,3101,Appenzell,AI,POINT (2746632.132 1243759.205)
1712678,1004,1030,1110,3101,Appenzell,AI,POINT (2746327.061 1243327.322)
1712679,1004,1020,1121,3101,Appenzell,AI,POINT (2747290.785 1244283.127)
1712680,1004,1030,1110,3101,Appenzell,AI,POINT (2746318.176 1243402.439)
1712683,1004,1030,1110,3101,Appenzell,AI,POINT (2747962.634 1244194.776)
